,grade,dba_master,cuisine_description,lat,lng,grade_date
13485,A,NEW GREAT WALL 1419,Chinese,40.5949606,-73.9559811,2018-01-23
13486,A,Catherine Bakery,Caf̩/Coffee/Tea,40.7812624,-73.84079729999998,2018-01-23
13488,A,DA FALAFEL GUYS,Mediterranean,40.7195172,-73.98718099999998,2018-01-23
13489,A,King of Spades,American,40.7845454,-73.84570339999998,2018-01-23
13490,A,THE LAZY LLAMA COFFEE BAR,Caf̩/Coffee/Tea,40.7234639,-73.9885633,2018-01-23
13492,A,JOJO'S PHILOSOPHY,American,40.7288482,-74.0002763,2018-01-23
13493,A,XANADU COFFEE,Caf̩/Coffee/Tea,40.7446752,-73.9966037,2018-01-23
13494,C,STAR PARK,Tex-Mex,40.61803219999999,-73.98393270000001,2018-01-23
13495,A,THE BUSHWICK DINER,Caf̩/Coffee/Tea,40.70049950000001,-73.9126052,2018-01-23
13496,A,NIMBOODA INDIAN CUISINE,Indian,40.67827929999999,-73.96412020000001,2018-01-23
13497,B,Roti Paradise Restaurant,Caribbean,40.7157192,-73.74774409999998,2018-01-23
13498,C,SABOR CARIBE BAR & RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7023682,-73.81126440000001,2018-01-23
13499,A,SUBWAY,Sandwiches,40.6510125,-73.94922369999998,2018-01-23
13500,A,SIRI THAI,Thai,40.7619518,-73.9941825,2018-01-23
13502,A,IGNITED RESTAURANT & LOUNGE,Middle Eastern,40.7630785,-73.9152921,2018-01-23
13503,A,MITO ASIAN FUSION,Japanese,40.73234799999999,-73.8498319,2018-01-23
13504,A,WOW BAGEL,Bagels/Pretzels,40.7035152,-73.89577120000001,2018-01-23
13505,A,JJ'S BLUE MIST LOUNGE,American,40.68994,-73.82537640000001,2018-01-23
13506,A,SNOWFOX,Japanese,40.740567999999996,-73.987994,2018-01-23
13509,A,SPYGLASS,American,40.75205820000001,-73.9847017,2018-01-23
13511,A,LA CEMITA MEXICAN GRILL,Mexican,40.6166191,-73.98542479999998,2018-01-23
13512,A,RED MANGO,"Ice Cream, Gelato, Yogurt, Ices",40.7345605,-73.87064240000001,2018-01-23
13527,B,MIKES DELI RESTAURANT,Delicatessen,40.65015590000001,-73.90309599999998,2018-01-23
13528,A,TEXAS CHICKEN & BURGERS,Other,40.64058470000001,-73.94877159999999,2018-01-23
13529,B,BIG WONG RESTAURANT,Chinese,40.7162175,-73.9983603,2018-01-23
13530,B,SAINT ANN'S CAFE RESTAURANT,Spanish,40.807894,-73.91708799999998,2018-01-23
13531,A,LE GARAGE,French,40.6992464,-73.92677409999999,2018-01-23
13533,A,KUNG FU KITCHEN,Chinese,40.755545700000006,-73.99064729999998,2018-01-23
13534,A,VANDAL,American,40.7210677,-73.9933534,2018-01-23
13535,B,SBARRO,Pizza/Italian,40.6093938,-73.92187790000001,2018-01-23
13536,A,RESTAURANT PARADIS DES GOUTS,African,40.6934545,-73.9292907,2018-01-23
13537,A,CHECKERS,Hamburgers,40.81056299999999,-73.95304300000001,2018-01-23
13538,A,39 KINGS,Chinese,40.7593889,-73.8318898,2018-01-23
13544,A,SET BBQ BISTRO,Asian,40.71988959999999,-73.98858129999998,2018-01-23
13545,A,BARCKLAYS PIZZA & PASTA,Pizza,40.6827637,-73.96433830000002,2018-01-23
13546,A,FINIX CAFE & JUICE BAR,American,40.8607652,-73.8984887,2018-01-23
13547,A,PADDY MAGUIRE'S ALE HOUSE,"Bottled beverages, including water, sodas, juices, etc.",40.736631900000006,-73.98446070000001,2018-01-22
13548,B,LOS ANDES RESTAURANT PANDERIA CORP.,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.743618100000006,-73.85658570000001,2018-01-22
13549,Z,EL RANCHITO DE DAISY,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7614961,-73.81317609999998,2018-01-22
13550,A,MAMA KITCHEN NY,Jewish/Kosher,40.6788651,-73.92722189999998,2018-01-22
13551,B,KASTELI II,Irish,40.748717,-73.995662,2018-01-22
13552,A,LETICIAS RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.748968,-73.8633132,2018-01-22
13553,B,DANTE'S GOURMET FOOD,American,40.7101841,-74.00565970000001,2018-01-22
13554,A,BELLA LUNA,Italian,40.7877862,-73.971662,2018-01-22
13555,B,CUCCIOS BAKERY,Bakery,40.590159899999996,-73.97122579999998,2018-01-22
13556,A,BROOKSIDE MARKET,Caf̩/Coffee/Tea,40.7438086,-73.92076589999998,2018-01-22
13557,A,MOLLY'S,Irish,40.738239799999995,-73.9832095,2018-01-22
13558,A,MOTORINO,Pizza/Italian,40.785687200000005,-73.97303169999998,2018-01-22
13559,B,MINAR INDIAN RESTAURANT,Indian,40.75787649999999,-73.98402449999998,2018-01-22
13560,A,LITTLE HOUSE CAFE,Asian,40.741974299999995,-73.87459399999999,2018-01-22
13561,Z,BIG DADDY'S DINER,American,40.737807000000004,-73.9876401,2018-01-22
13562,A,CARTAZ CUISINE,Caribbean,40.681590500000006,-73.92221579999999,2018-01-22
13563,B,RAY'S CANDY STORE,American,40.72629920000001,-73.9836104,2018-01-22
13564,A,BRONX TAVERN,American,40.800492999999996,-73.91329420000001,2018-01-22
13565,A,DELIZIA  RISTORANTE,Italian,40.7685816,-73.9550168,2018-01-22
13566,A,ANTICA,American,40.7206617,-74.0043743,2018-01-22
13568,A,NHA TRANG RESTAURANT,Vietnamese/Cambodian/Malaysia,40.7167408,-73.9995998,2018-01-22
13569,P,NEW CHINA RESTAURANT,Chinese,40.5815044,-73.96342,2018-01-22
13570,A,GENA'S GRILL,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.730331299999996,-73.98298,2018-01-22
13571,A,MY HOUSE BURGERS & SHAKES,American,40.5908457,-73.9694465,2018-01-22
13572,A,SUNSET DELI,Delicatessen,40.6501634,-74.00835009999999,2018-01-22
13573,A,JUICE PRESS,"Juice, Smoothies, Fruit Salads",40.7026714,-73.9888235,2018-01-22
13574,A,PHIL & SONS RESTAURANT & PIZZERIA,Pizza/Italian,40.745607,-73.8256981,2018-01-22
13575,A,DOMINICANA POLLO SABROSO RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8437292,-73.9125533,2018-01-22
13576,A,SAM'S PLACE,Italian,40.749334600000005,-73.9772263,2018-01-22
13577,A,FORDHAN U- A CRUST & BOAR's HEAD,Sandwiches/Salads/Mixed Buffet,40.861203,-73.8892181,2018-01-22
13585,A,DESMOND'S TAVERN,American,40.744119899999994,-73.9830259,2018-01-22
13586,A,GO GO CURRY,Filipino,40.754684600000004,-73.99110639999998,2018-01-22
13588,A,Tasty's,American,40.7003073,-73.901412,2018-01-22
13589,Z,POP'S RESTAURANT,Spanish,40.692429600000004,-73.8581937,2018-01-22
13590,A,C.U.N.Y CAFE,American,40.7485794,-73.9838783,2018-01-22
13591,A,THE COFFEE CLUB,American,40.6154948,-74.0316043,2018-01-22
13592,A,BABY BO'S CANTINA,Tex-Mex,40.74512319999999,-73.9759551,2018-01-22
13593,P,CAFE CREOLE,Creole,40.63688,-73.952394,2018-01-22
13594,C,HO YIP RESTAURANT,Chinese,40.7092672,-74.01081490000001,2018-01-22
13595,A,GOSSIP COFFEE,Caf̩/Coffee/Tea,40.7643821,-73.91652069999998,2018-01-22
13596,A,APPLEBEE'S,American,40.6799894,-73.9465963,2018-01-22
13597,B,CROWN FRIED CHICKEN,Chicken,40.6691166,-73.95882280000001,2018-01-22
13598,A,FRANKIES 570 SPUNTINO,Italian,40.735676700000006,-74.00577270000001,2018-01-22
13599,A,BURGER KING,Hamburgers,40.7096373,-74.01191170000001,2018-01-22
13600,A,MCSWIGGANS,Irish,40.7377241,-73.98124490000001,2018-01-22
13601,A,AMBA FIDI,Mediterranean,40.7057092,-74.00747309999998,2018-01-22
13602,P,REGINA'S CAFE & PIZZERIA,Pizza/Italian,40.726043,-73.79154799999998,2018-01-22
13603,B,SZECHUAN DELIGHT,Chinese,40.6725584,-73.977103,2018-01-22
13604,A,SINGAS FAMOUS PIZZA,Pizza,40.754204200000004,-73.8227687,2018-01-22
13605,A,PATSY'S PIZZERIA OF BAY RIDGE,Pizza/Italian,40.6217252,-74.0319975,2018-01-22
13606,A,MATSU SUSHI,Japanese,40.76573399999999,-73.91838299999998,2018-01-22
13607,A,Pho Best II,Vietnamese/Cambodian/Malaysia,40.7593889,-73.8318898,2018-01-22
13613,B,PLAZA DELI,Delicatessen,40.70744029999999,-74.00483340000001,2018-01-22
13614,A,SLICE ASTORIA,Pizza,40.76434649999999,-73.9164059,2018-01-22
13615,A,LUKE'S PIZZA,Pizza,40.8293602,-73.89154520000001,2018-01-22
13616,A,MANGAL KEBAB,Turkish,40.7427742,-73.91801550000001,2018-01-22
13617,C,NEW TERRITORY CAKE SHOP,Bakery,40.7108912,-73.9965074,2018-01-22
13618,A,VENICE,Italian,40.812706799999994,-73.907438,2018-01-22
13619,P,SKAZKA,Russian,40.600026,-73.9616751,2018-01-22
13620,A,MILLE-FEUILLE BAKERY,French,40.782425,-73.9811603,2018-01-22
13621,A,WILLIAM GREENBERG JR DESSERTS,Caf̩/Coffee/Tea,40.7787515,-73.960608,2018-01-22
13622,A,LA CARIDAD 78,Chinese/Cuban,40.78317759999999,-73.98079919999998,2018-01-22
13623,A,LA CAVA,Italian,40.7548515,-73.96888630000001,2018-01-22
13624,B,CROWN FRIED CHICKEN,Chicken,40.650915999999995,-73.945483,2018-01-22
13625,A,BON APPETIT RESTAURANT,Creole,40.71568,-73.74784319999998,2018-01-22
13626,A,EMPANADA MAMA,Spanish,40.764430700000005,-73.9885354,2018-01-22
13627,A,VEGA ALTA SPORTS BAR,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8279347,-73.9244643,2018-01-22
13628,A,NOCHES DE PALENQUE,Mexican,40.8126658,-73.90323529999998,2018-01-22
13629,A,SOPHIE'S CUBAN CUISINE,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.74055140000001,-73.98780079999999,2018-01-22
13630,A,BURGER KING,American,40.716076,-74.004925,2018-01-22
13634,C,EL POLLO INKA PERU,Peruvian,40.7560386,-73.87829649999998,2018-01-22
13635,B,CROWN FRIED CHICKEN COFFEE SHOP,Chicken,40.6691162,-73.9507181,2018-01-22
13636,A,UKUS,Eastern European,40.7628952,-73.91315340000001,2018-01-22
13637,A,PAPA JOHNS PIZZA,Pizza,40.730331299999996,-73.98298,2018-01-22
13638,A,BODEGA NEGRA,Mexican,40.7423311,-74.00347909999998,2018-01-22
13641,B,YAMA RAMEN,Japanese,40.758072999999996,-73.9807428,2018-01-22
13643,B,KUMO SUSHI,Japanese,40.7304761,-73.9829575,2018-01-22
13645,B,PENG'S NOODLE FOLK,Asian,40.7773068,-73.9493686,2018-01-22
13647,A,MOE'S CAFE,American,40.7387366,-73.9822224,2018-01-22
13648,A,SHU JIAO FUZHOUESE CUISINE,Chinese,40.7184537,-73.9916637,2018-01-22
13649,B,MIGUELINA CUCHIFRITOS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8499684,-73.91672209999999,2018-01-22
13650,A,JERK PAN KUSINE,Caribbean,40.7038723,-73.7404167,2018-01-22
13651,A,JONES WOOD FOUNDRY,English,40.770399,-73.953541,2018-01-22
13652,A,TIAN BAO RESTAURANT,Chinese,40.757178,-73.829437,2018-01-22
13664,B,PABLO'S RESTAURANT,American,40.63440070000001,-73.9625918,2018-01-22
13665,P,KITH RETAIL,"Juice, Smoothies, Fruit Salads",40.725988,-73.99436419999998,2018-01-22
13666,A,BAGELETTE,Bagels/Pretzels,40.731511499999996,-73.85938329999998,2018-01-22
13667,A,CAJUN CAFE & GRILL,Cajun,40.5811274,-74.16548879999998,2018-01-22
13680,B,EL RINCON DE LA VIEJA BAKERY AND RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7573359,-73.82252319999998,2018-01-22
13681,B,TIC-TAC-TOE BAKERY & MORE,Middle Eastern,40.618637,-74.0328894,2018-01-22
13682,A,CHIPOTLE MEXICAN GRILL,Mexican,40.709857299999996,-74.00638559999999,2018-01-22
13683,A,MASPETH CAFETERIA,American,40.71742570000001,-73.9202355,2018-01-22
13684,A,ROCCO PIZZA III,American,40.6826899,-73.94065490000001,2018-01-22
13685,B,LA COLOMBIANITA BAKERY,Bakery,40.7426047,-73.8538865,2018-01-22
13686,A,STARBUCKS,Caf̩/Coffee/Tea,40.5811274,-74.16548879999998,2018-01-22
13698,Z,Lao Jie Special Soup Buns,Chinese,40.7608014,-73.8297618,2018-01-22
13702,A,SUNSET DINER,American,40.7216402,-73.9422048,2018-01-22
13703,A,SMITH STREET BAGELS,American,40.680958600000004,-73.99409059999998,2018-01-22
13704,B,LA CABANA SALVADORENA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8757396,-73.88699759999999,2018-01-22
13705,A,SODEXO @ PINTEREST NEW YORK,American,40.75246,-73.98114340000001,2018-01-22
13706,A,LIN'S GOURMET,Chinese,40.7598847,-73.96515339999998,2018-01-22
13707,B,LEILANY'S BAKERY,Bakery,40.698098,-73.834642,2018-01-22
13708,A,PARSONS ALE HOUSE,American,40.7206519,-73.80957109999999,2018-01-22
13709,B,F & M 99 CENTS PIZZA,Pizza,40.7257098,-73.97796389999998,2018-01-22
13710,B,FRANHILL DELI,Delicatessen,40.72101370000001,-73.7609631,2018-01-22
13711,A,THE RIDGEWOOD ALE HOUSE,American,40.7003088,-73.90219029999999,2018-01-22
13712,A,MAGNOLIA BAKERY,Bakery,40.7524095,-73.97775820000001,2018-01-22
13713,A,BROWNY,Caf̩/Coffee/Tea,40.7581727,-73.7860161,2018-01-22
13714,B,CROWN GRILL HALAL CHICKEN,Chicken,40.685908500000004,-73.95053759999998,2018-01-22
13715,B,Soul Food,Caribbean,40.676663,-73.941666,2018-01-22
13716,A,VIVI BUBBLE TEA,"Juice, Smoothies, Fruit Salads",40.7276601,-73.9527667,2018-01-22
13717,A,SUSHI SUKI,Japanese,40.774553000000004,-73.9484502,2018-01-22
13718,A,ESTRELLO LATINA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.750426000000004,-73.861688,2018-01-22
13719,A,LEE CHINESE RESTAURANT,Chinese,40.67883690000001,-73.92397249999998,2018-01-22
13720,B,TASTE OF LAHORE,Pakistani,40.754517799999995,-73.8933021,2018-01-22
13721,A,TEXAS CHICKEN & BURGERS,Chicken,40.8439501,-73.8885202,2018-01-22
13722,A,CHIFLEZ,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.7488391,-73.8710796,2018-01-22
13723,A,THE DUMPLING HOUSE,Chinese,40.741155400000004,-73.87957449999998,2018-01-22
13724,A,ZOU'S RESTAURANT BUFFET,Chinese,40.67079529999999,-73.9307237,2018-01-22
13725,A,NEW CHU'S GOURMET,Chinese,40.6912448,-73.9909583,2018-01-22
13726,A,IN AND OUT CHICKEN,American,40.724954499999996,-73.9512553,2018-01-22
13727,A,COZY COFFEE,Caf̩/Coffee/Tea,40.681130200000005,-73.94625740000001,2018-01-22
13728,B,NEW KING HOUSE,Chinese,40.7520029,-73.85538369999998,2018-01-22
13729,A,VEE'S RESTAURANT,Caribbean,40.6650224,-73.95083340000001,2018-01-22
13730,A,HAPPY GARDEN,Chinese,40.665598200000005,-73.93174549999998,2018-01-22
13731,A,TEXAS CROWN FRIED CHICHEN,American,40.670364,-73.922744,2018-01-22
13732,A,RED ROBIN GOURMET BURGERS AND BREW,American,40.5811274,-74.16548879999998,2018-01-22
13745,A,99 CENTS TASTY HOT PIZZA,Pizza,40.7580783,-73.99238050000001,2018-01-22
13747,A,SHAKE SHACK,American,40.7526349,-73.97713619999998,2018-01-22
13748,B,2 BROS PIZZA,Pizza,40.705630600000006,-73.7951503,2018-01-22
13749,A,CHIPOTLE MEXICAN GRILL,Mexican,40.7226734,-73.99749609999998,2018-01-22
13750,A,EL CASTILLO DE JAGUA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.656718299999994,-73.9599417,2018-01-22
13751,A,DON PANCHOLO LECHONERA RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8536647,-73.90785600000001,2018-01-22
13752,A,FIVE SENSES,Korean,40.74771519999999,-73.9860561,2018-01-22
13754,A,CROWN FRIED CHICKEN,Chicken,40.7028493,-73.9074253,2018-01-22
13755,A,RINTINTIN,Mediterranean,40.7211879,-73.99488219999998,2018-01-22
13756,A,ELVALLE RESTAURANT SPORT BAR,Spanish,40.8374649,-73.92077049999999,2018-01-22
13757,A,2419 CHINA STAR RESTAURANT,Chinese,40.638571899999995,-73.9532459,2018-01-22
13758,B,THE SMILE OF THE BEYOND,Vegetarian,40.709206200000004,-73.804827,2018-01-22
13759,B,GIOVANIS BIG PIZZA,Pizza,40.8199807,-73.9019161,2018-01-22
13760,A,THE KING OF EMPANADAS,Spanish,40.752573999999996,-73.85937,2018-01-22
13761,A,CASELLA BAGEL COFFEE SHOP,American,40.6920188,-73.98607790000001,2018-01-22
13763,A,EAST COAST REMIX,Caribbean,40.670678499999994,-73.9298117,2018-01-22
13764,B,LECHONERA POLLO SABROSO BORIQUENA,Spanish,40.8257143,-73.89218829999999,2018-01-22
13766,A,FRIEDMAN'S,American,40.7552439,-73.99831440000001,2018-01-22
13767,A,PARTY WELL RESTAURANT & ORIENTAL BAKERY,Korean,40.7621974,-73.81455140000001,2018-01-22
13768,A,LA BELLA PIZZA,Pizza,40.6997083,-73.90201529999999,2018-01-22
13769,A,SOLE DI CAPRI,Italian,40.715146600000004,-74.0075402,2018-01-22
13772,A,PEKING TASTE & THAI,Asian,40.590971,-74.16432999999998,2018-01-22
13773,A,CAPTAIN'S CAFE 33,Caf̩/Coffee/Tea,40.747075099999996,-73.9842655,2018-01-22
13774,A,SUPER STAR KTV,Chinese,40.754414000000004,-73.8339137,2018-01-22
13775,A,MR. WONTON,Chinese,40.7436221,-73.919996,2018-01-22
13776,B,GO BELIEVE BAKERY,Chinese,40.718259700000004,-73.99455920000001,2018-01-22
13777,B,PULAU PINANG MALAYSIAN CUISINE,Asian,40.741186799999994,-73.8812901,2018-01-22
13778,A,CARRAGHER'S,Irish,40.754393900000004,-73.98953399999998,2018-01-22
13779,A,SIDETRACKS RESTAURANT,American,40.7429128,-73.91926699999998,2018-01-22
13780,A,CREOLE FUSION,Caribbean,40.705644,-73.74004699999998,2018-01-22
13781,A,GREAT WALL RESTAURANT,Chinese,40.7164928,-73.9876401,2018-01-22
13782,A,NORIKOH,Japanese,40.7511268,-73.981523,2018-01-22
13783,A,EVERGREEN ON 38ST,Chinese,40.750415999999994,-73.9819699,2018-01-22
13784,A,BAREBURGER,Hamburgers,40.689161,-73.992623,2018-01-22
13785,A,HENRY'S LOCAL,Caf̩/Coffee/Tea,40.6816723,-74.00082789999998,2018-01-22
13786,A,NEW DRAGON SEA CHINESE RESTAURANT,Chinese,40.85198200000001,-73.884413,2018-01-22
13787,A,KFC,American,40.7118724,-73.7860735,2018-01-22
13788,B,D'ANGELO'S PIZZA,Pizza/Italian,40.715061,-73.8320318,2018-01-22
13789,A,ROY'S RESTAURNT & BAR,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.842736200000004,-73.88595500000001,2018-01-22
13790,C,CITYSCAPES NY,American,40.7258004,-73.91190470000001,2018-01-22
13791,A,MAISON KAYSER,Bakery,40.7523117,-73.9826815,2018-01-22
13792,A,DAVIDS TEA,Caf̩/Coffee/Tea,40.741985799999995,-73.9931495,2018-01-22
13793,A,MIN JIANG MINI CAFE,Chinese,40.716762599999996,-73.99290069999998,2018-01-22
13794,A,JACKS COFFEE,Caf̩/Coffee/Tea,40.7409566,-74.00697509999998,2018-01-22
13795,A,TENDER,Steak,40.7583494,-73.9832095,2018-01-22
13796,B,EL SONADOR CAFE RESTAURANT,Mexican,40.742123,-73.870802,2018-01-21
13797,B,SABOR NORTENO,Spanish,40.7470584,-73.8624459,2018-01-21
13798,A,TROPICAL BAR RESTAURANT,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.8581388,-73.90234790000001,2018-01-21
13799,A,PANDA GARDEN CHINESE RESTAURANT,Chinese,40.76028650000001,-73.7671853,2018-01-20
13800,B,CAFFE ITALIA,Caf̩/Coffee/Tea,40.616369399999996,-73.9927546,2018-01-20
13801,A,AITA RESTAURANT/MAYFLOWER,Italian,40.6864448,-73.96658830000001,2018-01-20
13802,Z,CAFE 104,Mexican,40.750428,-73.862303,2018-01-20
13803,A,WILD ORCHID BAR & LOUNGE,American,40.679086,-73.8209959,2018-01-20
13804,A,KIWIANA RESTAURANT,Australian,40.674748799999996,-73.97572559999998,2018-01-20
13805,A,TWOSHA'S,American,40.8114777,-73.92607190000001,2018-01-20
13806,B,PANCHO VILLA RESTAURANT,Mexican,40.85845399999999,-73.9036107,2018-01-20
13807,A,MUKTIE RESTAURANT,American,40.82484829999999,-73.910044,2018-01-20
13808,B,PHAYUL RESTAURANT,Asian,40.7471617,-73.89134899999998,2018-01-20
13809,B,EL VIEJO YAYO RESTAURANT & BAR,Spanish,40.684644399999996,-73.8436368,2018-01-20
13810,A,TIKKA INDIAN GRILL,Indian,40.70567580000001,-73.8311086,2018-01-20
13811,C,DE LA MORA RESTAURANT AND BAR,Spanish,40.756066100000005,-73.8828422,2018-01-20
13812,A,LOVERS ROCK,American,40.683061,-73.943618,2018-01-20
13813,A,LA GLORIA,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.756273,-73.881107,2018-01-20
13814,A,Deum,Thai,40.74644600000001,-73.8939518,2018-01-20
13816,B,TEMPO LIBERO BAR,Spanish,40.748017,-73.8782351,2018-01-20
13817,A,BARCELONA BITES GASTRO CLUB,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",40.889478000000004,-73.8992329,2018-01-20
13818,C,CROWN DINER,American,40.827846,-73.924914,2018-01-20
13819,Z,ILUSION TAVERN,Spanish,40.75795479999999,-73.8634196,2018-01-20
13820,A,SUGARCANE,Caribbean,40.680283,-73.97505919999998,2018-01-20
13821,A,DEAN CAFE,American,40.678321999999994,-73.95842300000002,2018-01-20
13822,A,LOS TEMERARIOS,Mexican,40.7481505,-73.88084730000001,2018-01-20
13823,A,MADISON CAFE,American,40.85276229999999,-73.9048321,2018-01-20
13824,A,OMEGA COFFEE SHOP,Caf̩/Coffee/Tea,40.7699617,-73.7890858,2018-01-20
13825,C,OASIS KD BAR,Spanish,40.74726099999999,-73.86168599999998,2018-01-20
13826,A,HOT SPOT NABE,Chinese/Japanese,40.6151065,-73.99453829999999,2018-01-20
13827,A,SUBWAY,Sandwiches,40.7062508,-73.7920426,2018-01-19
13828,P,HAAB,Mexican,40.7109698,-73.947064,2018-01-19
13829,A,NEW YORK DINER,American,40.753600299999995,-73.9129497,2018-01-19
13830,A,SUBWAY,Sandwiches,40.703520000000005,-73.9182775,2018-01-19
13831,A,JOHN'S PIZZERIA AND RESTAURANT,Pizza/Italian,40.7145882,-73.80773070000001,2018-01-19
13832,A,ZHONG HUA RESTAURANT,Chinese,40.7947985,-73.9638791,2018-01-19
13833,A,DEJA VU LOUNGE & BAR,American,40.692322,-73.765654,2018-01-19
13834,A,KENNEDY FRIED CHICKEN,Chicken,40.844513,-73.93697900000001,2018-01-19
13835,P,JR PRIMOS RESTAURANT,Spanish,40.865255299999994,-73.867592,2018-01-19
13836,A,MINUS5 ICE BAR,"Bottled beverages, including water, sodas, juices, etc.",40.7624779,-73.9795163,2018-01-19
13837,A,NEW KIM TUONG RESTAURANT,Chinese,40.71744839999999,-73.99451579999999,2018-01-19
13838,B,TWIN SISTER PAN,Chinese,40.6333585,-74.011445,2018-01-19
13839,A,DOMINO'S,Pizza,40.6930866,-73.97336429999999,2018-01-19
13840,A,JUICE,"Juice, Smoothies, Fruit Salads",40.74521970000001,-73.97935279999999,2018-01-19
13842,A,33 Gourmet,Delicatessen,40.750321500000005,-73.99051329999999,2018-01-19
13843,A,THE WING SOHO,American,40.721696200000004,-74.00078640000001,2018-01-19
13844,C,GRAND CAFE (Metropolitan Hospital),American,40.7857756,-73.9461171,2018-01-19
13845,A,CHEERS CUT,Chinese,40.7373229,-73.87712490000001,2018-01-19
13848,A,CAMP,American,40.68568270000001,-73.99095720000003,2018-01-19
13849,A,CHOZA TAQUERIA,Mexican,40.71157120000001,-74.0114251,2018-01-19
13858,A,WICHCRAFT,Sandwiches,40.72060090000001,-74.0097825,2018-01-19
13859,A,FLOUR SHOP,Bakery,40.7204061,-73.99851070000001,2018-01-19
13860,A,BOSIE TEA PARLOR,Caf̩/Coffee/Tea,40.7311638,-74.003548,2018-01-19
13861,Z,K ONE BUFFET,Chinese,40.6298809,-73.9215154,2018-01-19
13862,A,EET,American,40.723388,-74.006469,2018-01-19
13863,A,NEW HOUSE GARDEN RESTAURANT,Chinese,40.5926464,-73.94895530000002,2018-01-19
13864,A,FIAT CAFE,Italian,40.7214319,-73.9956894,2018-01-19
13865,A,BOSTON MARKET,Chicken,40.834303999999996,-73.94510749999998,2018-01-19
13866,A,INSOMNIA COOKIES,American,40.7832795,-73.97787240000001,2018-01-19
13868,A,STARBUCKS COFFEE #29939,Caf̩/Coffee/Tea,40.7314089,-73.9920472,2018-01-19
13869,A,KIDVILLE NY,Sandwiches,40.7780219,-73.9555965,2018-01-19
13870,P,HOT N FRESH,Indian,40.754866899999996,-73.98848989999998,2018-01-19
13871,A,DRAGON GARDEN,Chinese,40.6101781,-73.99952739999998,2018-01-19
13872,A,11 HOWARD KITCHEN,American,40.7191266,-74.0002196,2018-01-19
13875,A,LEE CHUNG CAFE,Chinese,40.7120302,-73.99634019999998,2018-01-19
